school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,subject,total_grade
MS,Female,16,Rural,GreaterThan3,Together,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,Portuguese,35
MS,Female,17,Rural,GreaterThan3,Together,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,Portuguese,33
MS,Female,15,Rural,GreaterThan3,Together,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,Portuguese,46
MS,Male,16,Urban,GreaterThan3,Together,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,Portuguese,7
MS,Male,17,Urban,GreaterThan3,Together,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,Portuguese,26
MS,Male,15,Rural,LessThen3,Together,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,Portuguese,39
MS,Male,15,Rural,LessThen3,Together,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,Portuguese,24
MS,Male,16,Rural,GreaterThan3,Together,3,4,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,Portuguese,30
MS,Male,15,Rural,GreaterThan3,Together,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,Portuguese,25
MS,Male,15,Urban,LessThen3,Together,3,3,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,Portuguese,33
MS,Male,17,Rural,GreaterThan3,Together,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,Portuguese,27
MS,Female,16,Rural,GreaterThan3,Together,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,Portuguese,49
MS,Female,15,Rural,GreaterThan3,Together,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,Portuguese,37
MS,Female,16,Rural,GreaterThan3,Together,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,Portuguese,45
MS,Male,16,Rural,GreaterThan3,Together,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,Portuguese,32
MS,Female,16,Rural,GreaterThan3,Together,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,Portuguese,30
MS,Female,16,Urban,GreaterThan3,Together,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,Portuguese,26
MS,Female,16,Urban,GreaterThan3,Together,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,Portuguese,25
MS,Female,15,Urban,GreaterThan3,Together,2,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,Portuguese,28
MS,Female,16,Urban,GreaterThan3,Together,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,Portuguese,42
MS,Male,17,Rural,LessThen3,Together,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,Portuguese,32
MS,Female,16,Rural,GreaterThan3,Together,1,1,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,Portuguese,36
MS,Female,16,Rural,GreaterThan3,Together,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,Portuguese,29
MS,Female,15,Rural,GreaterThan3,Together,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,Portuguese,32
MS,Female,16,Rural,GreaterThan3,Together,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,Portuguese,39
MS,Female,15,Rural,GreaterThan3,Together,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,Portuguese,41
MS,Female,15,Rural,LessThen3,Together,2,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,Portuguese,37
MS,Male,16,Rural,GreaterThan3,Together,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,Portuguese,33
MS,Female,18,Urban,GreaterThan3,Together,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,Portuguese,25
MS,Male,15,Urban,GreaterThan3,Together,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,Portuguese,30
MS,Female,16,Rural,GreaterThan3,Together,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,Portuguese,41
MS,Male,15,Urban,GreaterThan3,Together,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,Portuguese,38
MS,Male,16,Urban,GreaterThan3,Together,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,Portuguese,38
MS,Female,15,Rural,GreaterThan3,Together,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,Portuguese,37
MS,Female,16,Rural,GreaterThan3,Together,2,2,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,Portuguese,35
MS,Female,16,Rural,LessThen3,Together,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,Portuguese,44
MS,Male,16,Urban,LessThen3,Together,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,Portuguese,28
MS,Male,15,Rural,LessThen3,Together,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,Portuguese,32
MS,Female,15,Urban,GreaterThan3,Together,2,2,other,services,course,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,Portuguese,39
MS,Female,16,Rural,LessThen3,Together,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,Portuguese,26
MS,Male,15,Urban,GreaterThan3,Together,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,Portuguese,33
MS,Female,16,Rural,GreaterThan3,Together,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,Portuguese,22
MS,Female,17,Urban,GreaterThan3,Together,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,Portuguese,28
MS,Female,19,Urban,GreaterThan3,Together,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,Portuguese,28
MS,Female,17,Rural,GreaterThan3,Together,2,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,Portuguese,30
MS,Female,15,Rural,LessThen3,Together,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,Portuguese,28
MS,Female,16,Rural,GreaterThan3,Together,2,2,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,Portuguese,30
MS,Female,16,Urban,LessThen3,Apart,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,Portuguese,22
MS,Female,17,Rural,GreaterThan3,Together,2,2,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,Portuguese,32
MS,Female,16,Urban,GreaterThan3,Together,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,Portuguese,29
MS,Female,18,Rural,LessThen3,Apart,3,2,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,Portuguese,26
MS,Female,19,Urban,GreaterThan3,Together,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,Portuguese,25
MS,Male,18,Rural,GreaterThan3,Together,1,1,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,Portuguese,27
MS,Female,18,Rural,GreaterThan3,Together,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,Portuguese,30
MS,Female,19,Urban,GreaterThan3,Together,1,1,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,Portuguese,24
MS,Female,16,Rural,GreaterThan3,Apart,2,2,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,Portuguese,28
MS,Female,17,Urban,GreaterThan3,Together,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,Portuguese,28
MS,Female,16,Rural,LessThen3,Together,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,Portuguese,26
MS,Female,16,Urban,GreaterThan3,Together,3,3,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,Portuguese,40
MS,Female,16,Rural,LessThen3,Together,1,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,Portuguese,42
MS,Male,17,Urban,GreaterThan3,Together,3,3,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,Portuguese,31
MS,Female,16,Urban,GreaterThan3,Together,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,Portuguese,41
MS,Female,16,Urban,GreaterThan3,Together,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,Portuguese,49
MS,Male,17,Urban,GreaterThan3,Together,1,2,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,Portuguese,20
MS,Male,16,Urban,LessThen3,Together,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,Portuguese,39
MS,Male,17,Rural,LessThen3,Together,2,2,services,services,other,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,Portuguese,27
MS,Female,16,Urban,GreaterThan3,Together,1,1,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,Portuguese,42
MS,Female,19,Urban,LessThen3,Together,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,Portuguese,38
MS,Female,17,Rural,GreaterThan3,Together,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,Portuguese,33
MS,Female,20,Urban,GreaterThan3,Together,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,Portuguese,30
MS,Female,17,Urban,LessThen3,Together,1,1,other,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,Portuguese,32
MS,Male,17,Rural,GreaterThan3,Together,2,2,other,other,course,mother,3,1,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,Portuguese,28
MS,Female,16,Rural,LessThen3,Together,1,1,at_home,other,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,Portuguese,51
MS,Female,17,Rural,GreaterThan3,Together,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,Portuguese,49
MS,Female,17,Urban,GreaterThan3,Apart,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,Portuguese,30
MS,Female,18,Rural,GreaterThan3,Together,1,1,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,Portuguese,21
MS,Female,16,Urban,GreaterThan3,Together,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,Portuguese,22
MS,Female,16,Urban,GreaterThan3,Together,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,Portuguese,20
MS,Female,18,Urban,LessThen3,Together,1,1,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,Portuguese,27
MS,Female,16,Rural,GreaterThan3,Together,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,Portuguese,46
MS,Female,16,Rural,LessThen3,Together,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,Portuguese,43
MS,Female,18,Urban,GreaterThan3,Apart,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,Portuguese,21
MS,Male,16,Rural,GreaterThan3,Together,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,Portuguese,15
MS,Female,16,Urban,LessThen3,Together,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,Portuguese,22
MS,Female,16,Rural,GreaterThan3,Together,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,Portuguese,28
MS,Female,16,Urban,GreaterThan3,Together,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,Portuguese,24
MS,Male,18,Urban,LessThen3,Together,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,Portuguese,17
MS,Female,16,Rural,LessThen3,Together,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,Portuguese,24
MS,Male,17,Urban,LessThen3,Together,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,Portuguese,45
MS,Female,17,Rural,GreaterThan3,Together,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,Portuguese,41
MS,Male,16,Urban,LessThen3,Together,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,Portuguese,29
MS,Female,17,Rural,GreaterThan3,Together,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,Portuguese,27
MS,Female,16,Urban,LessThen3,Together,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,Portuguese,33
MS,Male,17,Urban,GreaterThan3,Together,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,Portuguese,26
MS,Male,17,Urban,GreaterThan3,Together,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,Portuguese,30
MS,Male,16,Urban,GreaterThan3,Together,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,Portuguese,24
MS,Female,16,Urban,LessThen3,Together,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,Portuguese,45
MS,Male,16,Urban,LessThen3,Together,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,Portuguese,35
MS,Male,15,Rural,GreaterThan3,Together,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,Portuguese,30
MS,Male,15,Urban,LessThen3,Apart,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,Portuguese,41
MS,Male,15,Urban,LessThen3,Apart,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,Portuguese,37
MS,Female,16,Rural,LessThen3,Together,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,Portuguese,33
MS,Female,16,Urban,LessThen3,Together,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,Portuguese,29
MS,Female,17,Urban,GreaterThan3,Together,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,Portuguese,31
MS,Female,17,Rural,GreaterThan3,Together,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,Portuguese,31
MS,Female,16,Urban,GreaterThan3,Together,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,Portuguese,33
MS,Male,17,Rural,GreaterThan3,Together,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,Portuguese,26
MS,Male,17,Rural,LessThen3,Together,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,Portuguese,35
MS,Male,17,Urban,GreaterThan3,Together,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,Portuguese,25
MS,Female,17,Urban,GreaterThan3,Together,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,Portuguese,44
MS,Male,16,Rural,LessThen3,Together,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,Portuguese,32
MS,Female,17,Urban,GreaterThan3,Apart,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,Portuguese,32
MS,Female,17,Rural,GreaterThan3,Together,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,Portuguese,53
MS,Male,16,Urban,LessThen3,Apart,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,Portuguese,38
MS,Male,17,Urban,GreaterThan3,Together,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,Portuguese,40
MS,Male,19,Urban,GreaterThan3,Together,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,Portuguese,28
MS,Male,17,Urban,LessThen3,Apart,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,Portuguese,34
MS,Female,17,Rural,GreaterThan3,Together,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,Portuguese,31
MS,Female,16,Rural,GreaterThan3,Together,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,Portuguese,40
MS,Male,16,Rural,LessThen3,Together,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,Portuguese,30
MS,Female,17,Rural,GreaterThan3,Together,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,Portuguese,26
MS,Male,17,Rural,GreaterThan3,Together,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,Portuguese,31
MS,Male,18,Rural,GreaterThan3,Together,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,Portuguese,37
MS,Male,17,Rural,GreaterThan3,Together,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,Portuguese,29
MS,Male,18,Urban,LessThen3,Together,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,Portuguese,29
MS,Female,16,Rural,LessThen3,Together,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,Portuguese,36
MS,Male,17,Urban,GreaterThan3,Together,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,Portuguese,7
MS,Male,16,Rural,GreaterThan3,Together,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,Portuguese,30
MS,Male,16,Rural,LessThen3,Together,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,Portuguese,29
MS,Male,18,Rural,GreaterThan3,Together,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,Portuguese,25
MS,Male,18,Rural,GreaterThan3,Together,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,Portuguese,4
MS,Male,19,Urban,GreaterThan3,Together,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,Portuguese,26
MS,Male,18,Urban,GreaterThan3,Together,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,Portuguese,20
MS,Male,16,Rural,GreaterThan3,Together,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,Portuguese,23
MS,Male,19,Urban,GreaterThan3,Together,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,Portuguese,26
MS,Female,16,Urban,GreaterThan3,Apart,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,Portuguese,17
MS,Female,17,Urban,GreaterThan3,Together,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,Portuguese,26
MS,Male,20,Rural,GreaterThan3,Together,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,Portuguese,29
MS,Female,18,Rural,GreaterThan3,Apart,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,Portuguese,31
MS,Male,18,Rural,GreaterThan3,Together,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,Portuguese,30
MS,Male,19,Rural,GreaterThan3,Together,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,Portuguese,30
MS,Male,17,Urban,GreaterThan3,Together,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,Portuguese,27
MS,Male,18,Urban,LessThen3,Together,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,Portuguese,28
MS,Male,19,Rural,GreaterThan3,Together,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,Portuguese,27
MS,Female,18,Urban,GreaterThan3,Apart,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,Portuguese,22
MS,Female,19,Urban,LessThen3,Apart,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,Portuguese,21
MS,Female,18,Rural,GreaterThan3,Together,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,Portuguese,14
MS,Female,17,Rural,GreaterThan3,Together,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,Portuguese,32
MS,Female,17,Rural,LessThen3,Apart,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,Portuguese,23
MS,Female,17,Urban,GreaterThan3,Together,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,Portuguese,16
MS,Female,18,Rural,LessThen3,Together,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,Portuguese,21
MS,Female,17,Urban,GreaterThan3,Together,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,Portuguese,27
MS,Female,17,Urban,LessThen3,Together,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,Portuguese,27
MS,Female,18,Urban,GreaterThan3,Together,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,Portuguese,22
MS,Female,18,Urban,GreaterThan3,Together,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,Portuguese,39
MS,Female,17,Urban,GreaterThan3,Together,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,Portuguese,36
MS,Female,18,Urban,LessThen3,Apart,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,Portuguese,39
MS,Female,18,Urban,GreaterThan3,Together,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,Portuguese,54
MS,Male,18,Urban,LessThen3,Together,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,Portuguese,51
MS,Female,17,Urban,GreaterThan3,Together,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,Portuguese,53
MS,Female,18,Rural,GreaterThan3,Together,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,Portuguese,9
MS,Male,18,Urban,LessThen3,Together,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,Portuguese,32
MS,Male,18,Rural,GreaterThan3,Together,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,Portuguese,39
MS,Male,17,Rural,GreaterThan3,Together,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,Portuguese,39
MS,Female,18,Urban,GreaterThan3,Together,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,Portuguese,26
MS,Female,18,Urban,LessThen3,Together,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,Portuguese,36
MS,Female,18,Rural,LessThen3,Apart,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,Portuguese,5
MS,Female,18,Urban,GreaterThan3,Together,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,Portuguese,29
